,contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,contractSize,currency,option_type,root,root price,Quote_Time,ER Date,Expstring,Expiry,fee,daysout,OTM,ARR,PctOTM,callPITM,POW,PctFee,BidAskSpread
10,MDB230616C00155000,2023-06-05 19:33:22+00:00,155.0,235.3,215.7,221.6,0.0,0.0,1.0,30.0,561.1331110839843,REGULAR,USD,call,MDB,375.43,2023-06-14 18:07:32.436257,,20230616,2023-06-16,220.125,1.2447634692476852,-220.43,17192.792655781737,-58.71400793756492,99.65293528360733,0.3470647163926657,58.63276775963562,2.662454873646212
11,MDB230616C00160000,2023-04-05 13:42:29+00:00,160.0,68.5,83.25,84.75,0.0,0.0,1.0,48.0,0.0010000000000000002,REGULAR,USD,call,MDB,375.43,2023-06-14 18:07:32.436257,,20230616,2023-06-16,84.375,1.2447634692476852,-215.43,6590.082363800496,-57.3822017420025,100.0,0.0,22.474229550115865,1.7699115044247788
12,MDB230616C00165000,2023-06-06 19:29:12+00:00,165.0,224.0,206.1,211.3,0.0,0.0,1.0,33.0,509.4730194091797,REGULAR,USD,call,MDB,375.43,2023-06-14 18:07:32.436257,,20230616,2023-06-16,210.0,1.2447634692476852,-210.43,16401.98277212568,-56.05039554644008,99.71385725064015,0.28614274935985407,55.935860213621716,2.4609559867487065
13,MDB230616C00170000,2023-06-02 13:30:18+00:00,170.0,212.67,200.9,206.55,0.0,0.0,5.0,42.0,505.6644304199218,REGULAR,USD,call,MDB,375.43,2023-06-14 18:07:32.436257,,20230616,2023-06-16,205.13750000000002,1.2447634692476852,-205.43,16022.198766271102,-54.71858935087766,99.63514216535833,0.36485783464166843,54.640678688437255,2.73541515371581
14,MDB230616C00175000,2023-06-06 15:56:18+00:00,175.0,222.0,196.25,200.9,0.0,0.0,1.0,119.0,454.19965100097653,REGULAR,USD,call,MDB,375.43,2023-06-14 18:07:32.436257,,20230616,2023-06-16,199.7375,1.2447634692476852,-200.43,15600.43349498787,-53.386783155315236,99.79969878326604,0.20030121673396195,53.202327997229844,2.314584370333502
15,MDB230616C00180000,2023-06-02 13:36:12+00:00,180.0,216.3,191.65,195.5,0.0,0.0,25.0,147.0,412.89110888671877,REGULAR,USD,call,MDB,375.43,2023-06-14 18:07:32.436257,,20230616,2023-06-16,194.5375,1.2447634692476852,-195.43,15194.289159678092,-52.054976959752814,99.88510504577609,0.11489495422391371,51.817249553844924,1.969309462915598
16,MDB230616C00185000,2023-06-06 18:00:57+00:00,185.0,210.0,186.35,191.25,0.0,0.0,1.0,224.0,443.1645085449218,REGULAR,USD,call,MDB,375.43,2023-06-14 18:07:32.436257,,20230616,2023-06-16,190.025,1.2447634692476852,-190.43,14841.841791777058,-50.72317076419039,99.687739564478,0.3122604355220062,50.61529446234984,2.5620915032679767
17,MDB230616C00190000,2023-05-31 13:57:46+00:00,190.0,108.03,181.0,186.05,0.0,0.0,1.0,87.0,418.2621959228516,REGULAR,USD,call,MDB,375.43,2023-06-14 18:07:32.436257,,20230616,2023-06-16,184.78750000000002,1.2447634692476852,-185.43,14432.76853097226,-49.39136456862797,99.73503388923352,0.2649661107664798,49.22022747249821,2.7143241064230104
18,MDB230616C00195000,2023-06-01 14:22:28+00:00,195.0,88.7,175.95,181.7,0.0,0.0,3.0,77.0,433.7895202636719,REGULAR,USD,call,MDB,375.43,2023-06-14 18:07:32.436257,,20230616,2023-06-16,180.2625,1.2447634692476852,-180.43,14079.344854572882,-48.05955837306555,99.51438778215432,0.4856122178456843,48.01494286551421,3.1645569620253164
19,MDB230616C00200000,2023-06-14 19:11:46+00:00,200.0,175.15,171.65,175.5,-7.5700073,-4.142955,16.0,462.0,359.2774455566406,REGULAR,USD,call,MDB,375.43,2023-06-14 18:07:32.436257,,20230616,2023-06-16,174.5375,1.2447634692476852,-175.43,13632.195562332789,-46.72775217750313,99.86569210757344,0.1343078924265626,46.49002477159524,2.1937321937321905
20,MDB230616C00210000,2023-06-07 16:49:32+00:00,210.0,165.4,160.8,165.8,0.0,0.0,2.0,180.0,351.36730908203117,REGULAR,USD,call,MDB,375.43,2023-06-14 18:07:32.436257,,20230616,2023-06-16,164.55,1.2447634692476852,-165.43,12852.12507215848,-44.064139786378284,99.76822930373842,0.2317706962615773,43.8297418959593,3.01568154402895
21,MDB230616C00215000,2023-06-02 17:48:19+00:00,215.0,159.8,155.9,161.0,0.0,0.0,1.0,1.0,348.43762890625004,REGULAR,USD,call,MDB,375.43,2023-06-14 18:07:32.436257,,20230616,2023-06-16,159.725,1.2447634692476852,-160.43,12475.269991798925,-42.73233359081586,99.69233713975004,0.3076628602499625,42.54454891724156,3.1677018633540337
22,MDB230616C00220000,2023-06-14 18:13:17+00:00,220.0,151.96,151.75,155.55,-12.839996,-7.79126,1.0,356.0,313.4767788085937,REGULAR,USD,call,MDB,375.43,2023-06-14 18:07:32.436257,,20230616,2023-06-16,154.60000000000002,1.2447634692476852,-155.43,12074.983507479192,-41.40052739525344,99.82467215992096,0.175327840079035,41.17944756679009,2.4429443908711095
23,MDB230616C00225000,2023-05-26 14:07:48+00:00,225.0,60.2,145.95,151.55,0.0,0.0,1.0,3.0,345.4102927246094,REGULAR,USD,call,MDB,375.43,2023-06-14 18:07:32.436257,,20230616,2023-06-16,150.15,1.2447634692476852,-150.43,11727.417682069861,-40.06872119969102,99.44276503457449,0.5572349654255078,39.994140052739525,3.6951501154734556
24,MDB230616C00230000,2023-06-14 18:13:17+00:00,230.0,141.97,142.25,145.45,-8.029999,-5.3533325,2.0,352.0,284.96122509765627,REGULAR,USD,call,MDB,375.43,2023-06-14 18:07:32.436257,,20230616,2023-06-16,144.64999999999998,1.2447634692476852,-145.43,11297.8419427999,-38.7369150041286,99.8382449445079,0.1617550554920939,38.529153237620854,2.200068752148497
25,MDB230616C00235000,2023-06-12 19:55:30+00:00,235.0,146.13,136.15,140.9,0.0,0.0,1.0,4.0,295.6057297363281,REGULAR,USD,call,MDB,375.43,2023-06-14 18:07:32.436257,,20230616,2023-06-16,139.7125,1.2447634692476852,-140.43,10912.20008595528,-37.405108808566176,99.66747759628718,0.33252240371281516,37.21399461950297,3.3711852377572744
26,MDB230616C00240000,2023-06-13 13:48:27+00:00,240.0,141.55,131.85,135.75,0.0,0.0,1.0,574.0,277.7346806640625,REGULAR,USD,call,MDB,375.43,2023-06-14 18:07:32.436257,,20230616,2023-06-16,134.775,1.2447634692476852,-135.43,10526.558229110658,-36.073302613003754,99.70982161839952,0.2901783816004837,35.89883600138508,2.8729281767955843
27,MDB230616C00245000,2023-06-09 19:44:32+00:00,245.0,129.38,126.35,130.85,0.0,0.0,10.0,12.0,270.84993225097656,REGULAR,USD,call,MDB,375.43,2023-06-14 18:07:32.436257,,20230616,2023-06-16,129.725,1.2447634692476852,-130.43,10132.12959578097,-34.74149641744133,99.65167350188312,0.3483264981168759,34.553711743867034,3.439052350019106
28,MDB230616C00247500,2023-05-24 15:03:35+00:00,247.5,35.7,125.25,128.4,0.0,0.0,,4.0,267.2854880371094,REGULAR,USD,call,MDB,375.43,2023-06-14 18:07:32.436257,,20230616,2023-06-16,127.61250000000001,1.2447634692476852,-127.93,9967.133459561373,-34.07559331966012,99.62004676884055,0.37995323115944757,33.99102362624191,2.4532710280373875
29,MDB230616C00250000,2023-06-14 19:21:06+00:00,250.0,123.22,122.65,125.6,-8.4900055,-6.445984,24.0,1119.0,249.31678295898436,REGULAR,USD,call,MDB,375.43,2023-06-14 18:07:32.436257,,20230616,2023-06-16,124.8625,1.2447634692476852,-125.43,9752.345589926394,-33.40969022187891,99.7386828641698,0.2613171358301969,33.25853021868258,2.3487261146496725
30,MDB230616C00252500,2023-05-26 13:56:08+00:00,252.5,36.55,118.4,123.6,0.0,0.0,1.0,3.0,263.6722158203125,REGULAR,USD,call,MDB,375.43,2023-06-14 18:07:32.436257,,20230616,2023-06-16,122.3,1.2447634692476852,-122.93,9552.202347766526,-32.7437871240977,99.50035012197307,0.4996498780269292,32.57597954345684,4.207119741100315
